match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
31,2,Kolkata Knight Riders,Delhi Daredevils,3,6,G Gambhir,RV Uthappa,CJ Anderson,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,4,1,G Gambhir,RV Uthappa,CH Morris,0,0,0,0,0,0,2,0,2,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,4,2,G Gambhir,RV Uthappa,CH Morris,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,4,3,G Gambhir,RV Uthappa,CH Morris,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,4,4,G Gambhir,RV Uthappa,CH Morris,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,4,5,G Gambhir,RV Uthappa,CH Morris,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,4,6,RV Uthappa,G Gambhir,CH Morris,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,5,1,RV Uthappa,G Gambhir,PJ Cummins,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,5,2,G Gambhir,RV Uthappa,PJ Cummins,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,5,3,G Gambhir,RV Uthappa,PJ Cummins,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,5,4,G Gambhir,RV Uthappa,PJ Cummins,0,0,0,0,0,0,4,0,4,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,5,5,G Gambhir,RV Uthappa,PJ Cummins,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,5,6,G Gambhir,RV Uthappa,PJ Cummins,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,6,1,G Gambhir,RV Uthappa,K Rabada,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,6,2,RV Uthappa,G Gambhir,K Rabada,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,6,3,RV Uthappa,G Gambhir,K Rabada,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,6,4,G Gambhir,RV Uthappa,K Rabada,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,6,5,RV Uthappa,G Gambhir,K Rabada,0,0,0,4,0,0,0,4,4,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,6,6,RV Uthappa,G Gambhir,K Rabada,0,0,0,0,0,0,4,0,4,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,7,1,G Gambhir,RV Uthappa,A Mishra,0,0,0,0,0,0,4,0,4,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,7,2,G Gambhir,RV Uthappa,A Mishra,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,7,3,RV Uthappa,G Gambhir,A Mishra,0,0,0,0,0,0,4,0,4,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,7,4,RV Uthappa,G Gambhir,A Mishra,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,7,5,G Gambhir,RV Uthappa,A Mishra,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,7,6,G Gambhir,RV Uthappa,A Mishra,0,0,0,0,0,0,4,0,4,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,8,1,RV Uthappa,G Gambhir,CH Morris,0,0,0,0,0,0,6,0,6,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,8,2,RV Uthappa,G Gambhir,CH Morris,0,0,0,0,0,0,4,0,4,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,8,3,RV Uthappa,G Gambhir,CH Morris,0,0,0,0,0,0,6,0,6,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,8,4,RV Uthappa,G Gambhir,CH Morris,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,8,5,G Gambhir,RV Uthappa,CH Morris,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,8,6,RV Uthappa,G Gambhir,CH Morris,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,9,1,RV Uthappa,G Gambhir,PJ Cummins,0,0,0,0,0,0,6,0,6,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,9,2,RV Uthappa,G Gambhir,PJ Cummins,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,9,3,G Gambhir,RV Uthappa,PJ Cummins,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,9,4,RV Uthappa,G Gambhir,PJ Cummins,0,0,0,0,0,0,4,0,4,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,9,5,RV Uthappa,G Gambhir,PJ Cummins,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,9,6,G Gambhir,RV Uthappa,PJ Cummins,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,10,1,RV Uthappa,G Gambhir,CJ Anderson,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,10,2,G Gambhir,RV Uthappa,CJ Anderson,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,10,3,RV Uthappa,G Gambhir,CJ Anderson,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,10,4,RV Uthappa,G Gambhir,CJ Anderson,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,10,5,G Gambhir,RV Uthappa,CJ Anderson,0,0,0,0,0,0,4,0,4,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,10,6,G Gambhir,RV Uthappa,CJ Anderson,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,11,1,G Gambhir,RV Uthappa,PJ Cummins,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,11,2,RV Uthappa,G Gambhir,PJ Cummins,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,11,3,RV Uthappa,G Gambhir,PJ Cummins,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,11,4,RV Uthappa,G Gambhir,PJ Cummins,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,11,5,RV Uthappa,G Gambhir,PJ Cummins,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,11,6,G Gambhir,RV Uthappa,PJ Cummins,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,12,1,G Gambhir,RV Uthappa,A Mishra,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,12,2,G Gambhir,RV Uthappa,A Mishra,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,12,3,RV Uthappa,G Gambhir,A Mishra,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,12,4,RV Uthappa,G Gambhir,A Mishra,0,0,0,0,0,0,6,0,6,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,12,5,RV Uthappa,G Gambhir,A Mishra,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,12,6,G Gambhir,RV Uthappa,A Mishra,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,13,1,G Gambhir,RV Uthappa,CJ Anderson,0,0,0,0,0,0,4,0,4,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,13,2,G Gambhir,RV Uthappa,CJ Anderson,0,0,0,0,0,0,0,0,0,RV Uthappa,run out,KK Nair
31,2,Kolkata Knight Riders,Delhi Daredevils,13,3,MK Pandey,G Gambhir,CJ Anderson,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,13,4,G Gambhir,MK Pandey,CJ Anderson,0,0,0,0,0,0,2,0,2,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,13,5,G Gambhir,MK Pandey,CJ Anderson,0,0,0,0,0,0,4,0,4,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,13,6,G Gambhir,MK Pandey,CJ Anderson,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,14,1,G Gambhir,MK Pandey,A Mishra,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,14,2,G Gambhir,MK Pandey,A Mishra,0,0,0,0,0,0,4,0,4,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,14,3,G Gambhir,MK Pandey,A Mishra,0,0,0,0,0,0,4,0,4,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,14,4,G Gambhir,MK Pandey,A Mishra,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,14,5,G Gambhir,MK Pandey,A Mishra,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,14,6,MK Pandey,G Gambhir,A Mishra,0,0,0,0,0,0,4,0,4,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,15,1,G Gambhir,MK Pandey,K Rabada,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,15,2,G Gambhir,MK Pandey,K Rabada,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,15,3,G Gambhir,MK Pandey,K Rabada,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,15,4,MK Pandey,G Gambhir,K Rabada,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,15,5,MK Pandey,G Gambhir,K Rabada,0,0,0,0,0,0,0,0,0,MK Pandey,bowled,
31,2,Kolkata Knight Riders,Delhi Daredevils,15,6,SP Jackson,G Gambhir,K Rabada,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,16,1,SP Jackson,G Gambhir,CH Morris,0,0,0,0,0,0,4,0,4,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,16,2,SP Jackson,G Gambhir,CH Morris,0,0,0,0,0,0,2,0,2,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,16,3,SP Jackson,G Gambhir,CH Morris,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,16,4,G Gambhir,SP Jackson,CH Morris,0,0,0,0,0,0,4,0,4,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,16,5,G Gambhir,SP Jackson,CH Morris,0,0,0,0,0,0,1,0,1,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,16,6,SP Jackson,G Gambhir,CH Morris,0,0,0,0,0,0,4,0,4,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,17,1,G Gambhir,SP Jackson,K Rabada,0,0,0,0,0,0,0,0,0,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,17,2,G Gambhir,SP Jackson,K Rabada,0,0,0,0,0,0,4,0,4,,,
31,2,Kolkata Knight Riders,Delhi Daredevils,17,3,G Gambhir,SP Jackson,K Rabada,0,1,0,0,0,0,0,1,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,1,1,DA Warner,S Dhawan,I Sharma,0,0,0,0,0,0,0,0,0,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,1,2,DA Warner,S Dhawan,I Sharma,0,0,0,0,0,0,2,0,2,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,1,3,DA Warner,S Dhawan,I Sharma,0,0,0,0,0,0,0,0,0,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,1,4,DA Warner,S Dhawan,I Sharma,0,0,0,1,0,0,0,1,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,1,5,S Dhawan,DA Warner,I Sharma,0,0,0,0,0,0,0,0,0,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,1,6,S Dhawan,DA Warner,I Sharma,0,0,0,0,0,0,0,0,0,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,2,1,DA Warner,S Dhawan,Anureet Singh,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,2,2,S Dhawan,DA Warner,Anureet Singh,0,0,0,0,0,0,4,0,4,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,2,3,S Dhawan,DA Warner,Anureet Singh,0,0,0,0,0,0,4,0,4,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,2,4,S Dhawan,DA Warner,Anureet Singh,0,0,0,0,0,0,0,0,0,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,2,5,S Dhawan,DA Warner,Anureet Singh,0,0,0,0,0,0,0,0,0,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,2,6,S Dhawan,DA Warner,Anureet Singh,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,3,1,S Dhawan,DA Warner,I Sharma,0,0,0,0,0,0,0,0,0,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,3,2,S Dhawan,DA Warner,I Sharma,0,0,0,0,0,0,6,0,6,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,3,3,S Dhawan,DA Warner,I Sharma,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,3,4,DA Warner,S Dhawan,I Sharma,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,3,5,S Dhawan,DA Warner,I Sharma,0,0,0,0,0,0,0,0,0,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,3,6,S Dhawan,DA Warner,I Sharma,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,4,1,S Dhawan,DA Warner,MM Sharma,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,4,2,DA Warner,S Dhawan,MM Sharma,0,0,0,0,0,0,0,0,0,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,4,3,DA Warner,S Dhawan,MM Sharma,0,0,0,0,0,0,4,0,4,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,4,4,DA Warner,S Dhawan,MM Sharma,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,4,5,S Dhawan,DA Warner,MM Sharma,0,0,0,0,0,0,4,0,4,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,4,6,S Dhawan,DA Warner,MM Sharma,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,5,1,S Dhawan,DA Warner,AR Patel,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,5,2,DA Warner,S Dhawan,AR Patel,0,0,0,0,0,0,0,0,0,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,5,3,DA Warner,S Dhawan,AR Patel,0,0,0,0,0,0,4,0,4,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,5,4,DA Warner,S Dhawan,AR Patel,0,0,0,0,0,0,6,0,6,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,5,5,DA Warner,S Dhawan,AR Patel,0,0,0,0,0,0,6,0,6,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,5,6,DA Warner,S Dhawan,AR Patel,0,0,0,0,0,0,0,0,0,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,6,1,S Dhawan,DA Warner,I Sharma,0,0,0,0,0,0,4,0,4,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,6,2,S Dhawan,DA Warner,I Sharma,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,6,3,DA Warner,S Dhawan,I Sharma,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,6,4,S Dhawan,DA Warner,I Sharma,0,0,0,0,0,0,2,0,2,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,6,5,S Dhawan,DA Warner,I Sharma,0,0,0,0,0,0,0,0,0,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,6,6,S Dhawan,DA Warner,I Sharma,0,0,0,0,0,0,2,0,2,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,7,1,DA Warner,S Dhawan,KC Cariappa,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,7,2,S Dhawan,DA Warner,KC Cariappa,0,0,0,0,0,0,0,0,0,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,7,3,S Dhawan,DA Warner,KC Cariappa,0,0,0,0,0,0,4,0,4,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,7,4,S Dhawan,DA Warner,KC Cariappa,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,7,5,DA Warner,S Dhawan,KC Cariappa,0,0,0,0,0,0,0,0,0,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,7,6,DA Warner,S Dhawan,KC Cariappa,0,0,0,0,0,0,6,0,6,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,8,1,S Dhawan,DA Warner,GJ Maxwell,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,8,2,DA Warner,S Dhawan,GJ Maxwell,0,0,0,0,0,0,6,0,6,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,8,3,DA Warner,S Dhawan,GJ Maxwell,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,8,4,S Dhawan,DA Warner,GJ Maxwell,0,0,0,0,0,0,2,0,2,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,8,5,S Dhawan,DA Warner,GJ Maxwell,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,8,6,DA Warner,S Dhawan,GJ Maxwell,0,0,0,0,0,0,0,0,0,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,9,1,S Dhawan,DA Warner,Anureet Singh,0,0,0,0,0,0,4,0,4,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,9,2,S Dhawan,DA Warner,Anureet Singh,0,0,0,0,0,0,2,0,2,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,9,3,S Dhawan,DA Warner,Anureet Singh,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,9,4,DA Warner,S Dhawan,Anureet Singh,0,0,0,0,0,0,4,0,4,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,9,5,DA Warner,S Dhawan,Anureet Singh,0,0,0,0,0,0,4,0,4,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,9,6,DA Warner,S Dhawan,Anureet Singh,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,10,1,DA Warner,S Dhawan,GJ Maxwell,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,10,2,S Dhawan,DA Warner,GJ Maxwell,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,10,3,DA Warner,S Dhawan,GJ Maxwell,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,10,4,S Dhawan,DA Warner,GJ Maxwell,0,0,0,0,0,0,4,0,4,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,10,5,S Dhawan,DA Warner,GJ Maxwell,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,10,6,DA Warner,S Dhawan,GJ Maxwell,0,0,0,0,0,0,0,0,0,DA Warner,bowled,
32,1,Sunrisers Hyderabad,Kings XI Punjab,11,1,S Dhawan,KS Williamson,AR Patel,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,11,2,KS Williamson,S Dhawan,AR Patel,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,11,3,S Dhawan,KS Williamson,AR Patel,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,11,4,KS Williamson,S Dhawan,AR Patel,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,11,5,S Dhawan,KS Williamson,AR Patel,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,11,6,KS Williamson,S Dhawan,AR Patel,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,12,1,KS Williamson,S Dhawan,KC Cariappa,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,12,2,S Dhawan,KS Williamson,KC Cariappa,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,12,3,KS Williamson,S Dhawan,KC Cariappa,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,12,4,S Dhawan,KS Williamson,KC Cariappa,0,1,0,0,0,0,0,1,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,12,5,S Dhawan,KS Williamson,KC Cariappa,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,12,6,KS Williamson,S Dhawan,KC Cariappa,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,12,7,S Dhawan,KS Williamson,KC Cariappa,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,13,1,S Dhawan,KS Williamson,AR Patel,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,13,2,KS Williamson,S Dhawan,AR Patel,0,0,0,0,0,0,0,0,0,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,13,3,KS Williamson,S Dhawan,AR Patel,0,0,0,0,0,0,2,0,2,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,13,4,KS Williamson,S Dhawan,AR Patel,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,13,5,S Dhawan,KS Williamson,AR Patel,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,13,6,KS Williamson,S Dhawan,AR Patel,0,0,0,0,0,0,6,0,6,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,14,1,S Dhawan,KS Williamson,KC Cariappa,0,0,0,0,0,0,2,0,2,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,14,2,S Dhawan,KS Williamson,KC Cariappa,0,0,0,0,0,0,2,0,2,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,14,3,S Dhawan,KS Williamson,KC Cariappa,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,14,4,KS Williamson,S Dhawan,KC Cariappa,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,14,5,S Dhawan,KS Williamson,KC Cariappa,0,1,0,0,0,0,0,1,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,14,6,S Dhawan,KS Williamson,KC Cariappa,0,0,0,0,0,0,4,0,4,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,14,7,S Dhawan,KS Williamson,KC Cariappa,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,15,1,S Dhawan,KS Williamson,MM Sharma,0,0,0,0,0,0,4,0,4,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,15,2,S Dhawan,KS Williamson,MM Sharma,0,0,0,0,0,0,0,0,0,S Dhawan,caught,GJ Maxwell
32,1,Sunrisers Hyderabad,Kings XI Punjab,15,3,KS Williamson,Yuvraj Singh,MM Sharma,0,0,0,0,0,0,4,0,4,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,15,4,KS Williamson,Yuvraj Singh,MM Sharma,0,0,0,0,0,0,2,0,2,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,15,5,KS Williamson,Yuvraj Singh,MM Sharma,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,15,6,Yuvraj Singh,KS Williamson,MM Sharma,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,16,1,Yuvraj Singh,KS Williamson,GJ Maxwell,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,16,2,KS Williamson,Yuvraj Singh,GJ Maxwell,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,16,3,Yuvraj Singh,KS Williamson,GJ Maxwell,0,0,0,0,0,0,0,0,0,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,16,4,Yuvraj Singh,KS Williamson,GJ Maxwell,0,0,0,0,0,0,0,0,0,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,16,5,Yuvraj Singh,KS Williamson,GJ Maxwell,0,0,0,0,0,0,2,0,2,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,16,6,Yuvraj Singh,KS Williamson,GJ Maxwell,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,17,1,Yuvraj Singh,KS Williamson,KC Cariappa,0,0,0,0,0,0,4,0,4,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,17,2,Yuvraj Singh,KS Williamson,KC Cariappa,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,17,3,KS Williamson,Yuvraj Singh,KC Cariappa,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,17,4,Yuvraj Singh,KS Williamson,KC Cariappa,0,0,0,0,0,0,4,0,4,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,17,5,Yuvraj Singh,KS Williamson,KC Cariappa,0,0,0,0,0,0,0,0,0,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,17,6,Yuvraj Singh,KS Williamson,KC Cariappa,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,18,1,Yuvraj Singh,KS Williamson,GJ Maxwell,0,0,0,0,0,0,0,0,0,Yuvraj Singh,caught,AR Patel
32,1,Sunrisers Hyderabad,Kings XI Punjab,18,2,KS Williamson,MC Henriques,GJ Maxwell,0,0,0,0,0,0,1,0,1,,,
32,1,Sunrisers Hyderabad,Kings XI Punjab,18,3,MC Henriques,KS Williamson,GJ Maxwell,0,0,0,0,0,0,1,0,1,,,
